#name	ftp_path	organism	assembly_level
Py_ory_B157	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/832/285/GCA_000832285.1_M_oryzae_b157_v1	Pyricularia oryzae	Contig
Py_ory_FJ81278	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/498/135/GCA_000498135.1_FJ81278_genome_assembly	Pyricularia oryzae	Scaffold
Py_ory_HN19311	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/475/075/GCA_000475075.1_HN19311_genome_assembly	Pyricularia oryzae	Scaffold
Py_ory_KJ201	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/376/685/GCA_000376685.2_MoKJ201_3	Pyricularia oryzae	Scaffold
Py_ory_MG01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/969/745/GCA_000969745.1_M_oryzae_MG01_v1	Pyricularia oryzae	Contig
Py_ory_Mo_nwi_31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/990/535/GCA_003990535.1_Moryzae-RP-2421.1.0	Pyricularia oryzae	Contig
Py_ory_Mo_nwi_55	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/021/675/GCA_002021675.1_Moryzae-RML-29.1.0	Pyricularia oryzae	Contig
Py_ory_P131	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/292/605/GCA_000292605.1_MoP131_2.0	Pyricularia oryzae	Scaffold
Py_ory_Y34	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/292/585/GCA_000292585.1_MoY34_2.0	Pyricularia oryzae	Scaffold
R_graminis_WP1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/329/695/GCF_001329695.1_Rhoba1_1	Rhodotorula graminis	Scaffold
R_tor_ATCC_204091	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/205/GCA_000222205.2_R.glutinis2	Rhodotorula toruloides	Scaffold
R_tor_MTCC_457	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/258/745/GCA_000258745.1_ASM25874v1	Rhodotorula toruloides	Scaffold
R_tor_NP11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/785/GCF_000320785.1_RHOziaDV1.0	Rhodotorula toruloides	Scaffold
Sa_arb_H_6	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/292/725/GCA_000292725.1_SacArb1.0	Saccharomyces arboricola	Chromosome
Sa_bay_623_6C	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/167/035/GCA_000167035.1_ASM16703v1	Saccharomyces bayanus	Scaffold
Sa_cerevisiae_AWRI1631	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/175/GCA_000182175.1_ASM18217v1	Saccharomyces cerevisiae	Contig
Sa_cerevisiae_AWRI796	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/190/195/GCA_000190195.1_ScAWRI796_v01	Saccharomyces cerevisiae	Chromosome
Sa_cerevisiae_CBS_7960	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/192/455/GCA_000192455.1_Saccharomyces_cerevisiae_CBS7960-2.0	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_CEN_PK113_7D	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/885/GCA_000269885.1_ASM26988v1	Saccharomyces cerevisiae	Chromosome
Sa_cerevisiae_CLIB215	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/192/555/GCA_000192555.1_Saccharomyces_cerevisiae_CLIB215-2.0	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_CLIB324	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/192/495/GCA_000192495.1_Saccharomyces_cerevisiae_CLIB324-2.0	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_CLIB382	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/209/345/GCA_000209345.1_Saccharomyces_cerevisiae_CLIB382-1.0	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_EC1118	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/218/975/GCA_000218975.1_ASM21897v1	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_EC9_8	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/234/495/GCA_000234495.1_EC9-8_1.0	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_FL100	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/192/535/GCA_000192535.1_Saccharomyces_cerevisiae_FL100-1.0	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_FostersB	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/190/255/GCA_000190255.1_ScFostersB_v01	Saccharomyces cerevisiae	Chromosome
Sa_cerevisiae_FostersO	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/326/005/GCA_000326005.1_ScFostersO_v01	Saccharomyces cerevisiae	Contig
Sa_cerevisiae_IR_2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/508/825/GCA_000508825.2_ScIR-2_assembly01	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_JAY291	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/315/GCA_000182315.2_ASM18231v2	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_Kyokai_no_7	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/260/735/GCA_000260735.1_K7_1.0	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_Lalvin_L2056	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/611/835/GCA_001611835.1_ASM161183v1	Saccharomyces cerevisiae	Contig
Sa_cerevisiae_Lalvin_QA23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/965/GCA_000325965.1_ScQA23_v01	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_M22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/075/GCA_000182075.1_M22	Saccharomyces cerevisiae	Contig
Sa_cerevisiae_M3707	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/365/045/GCA_000365045.1_Saccharomyces_cerevisiae_M3707_v1.0	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_M3836	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/365/065/GCA_000365065.1_Saccharomyces_cerevisiae_M3836_v1.0	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_M3837	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/365/085/GCA_000365085.1_Saccharomyces_cerevisiae_M3837_v1.0	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_M3838	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/365/105/GCA_000365105.1_Saccharomyces_cerevisiae_M3838_v1.0	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_M3839	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/365/125/GCA_000365125.1_Saccharomyces_cerevisiae_M3839_v1.0	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_M5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/756/245/GCA_000756245.1_ASM75624v1	Saccharomyces cerevisiae	Contig
Sa_cerevisiae_N85	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/723/645/GCA_000723645.1_ZhangWP_SECN85	Saccharomyces cerevisiae	Contig
Sa_cerevisiae_NAM34_4C	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/508/805/GCA_000508805.2_ScNAM34-4C_assembly01	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_NRRL_Y_12632	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/282/415/GCA_001282415.1_Y-12632v1	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_NY1308	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/416/405/GCA_000416405.1_S._cerevisiae_NY1308	Saccharomyces cerevisiae	Contig
Sa_cerevisiae_P283	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/568/295/GCA_000568295.1_P283	Saccharomyces cerevisiae	Chromosome
Sa_cerevisiae_P301	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/568/055/GCA_000568055.1_p301	Saccharomyces cerevisiae	Chromosome
Sa_cerevisiae_PW5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/209/265/GCA_000209265.1_Saccharomyces_cerevisiae_PW5-1.0	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_R008	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/568/005/GCA_000568005.1_R008	Saccharomyces cerevisiae	Chromosome
Sa_cerevisiae_R103	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/568/365/GCA_000568365.1_R103	Saccharomyces cerevisiae	Chromosome
Sa_cerevisiae_RM11_1a	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/149/365/GCA_000149365.1_ASM14936v1	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_S288C	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/146/045/GCF_000146045.2_R64	Saccharomyces cerevisiae	Complete Genome
Sa_cerevisiae_Sigma1278b	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/151/485/GCA_000151485.1_ASM15148v1	Saccharomyces cerevisiae	Chromosome
Sa_cerevisiae_T7	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/209/365/GCA_000209365.1_Saccharomyces_cerevisiae_T7-1.0	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_T73	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/209/305/GCA_000209305.1_Saccharomyces_cerevisiae_T73-1.0	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_UC5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/209/285/GCA_000209285.1_Saccharomyces_cerevisiae_UC5-1.0	Saccharomyces cerevisiae	Scaffold
Sa_cerevisiae_UFMG_A_905	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/733/235/GCA_000733235.3_ASM73323v3	Saccharomyces cerevisiae	Chromosome
Sa_cerevisiae_Vin13	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/190/215/GCA_000190215.1_ScVIN13_v01	Saccharomyces cerevisiae	Chromosome
Sa_cerevisiae_VL3	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/190/235/GCA_000190235.1_ScVL3_v01	Saccharomyces cerevisiae	Chromosome
Sa_cerevisiae_W303	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/292/815/GCA_000292815.1_ASM29281v1	Saccharomyces cerevisiae	Chromosome
Sa_cerevisiae_Y10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/192/375/GCA_000192375.1_Saccharomyces_cerevisiae_Y10-2.0	Saccharomyces cerevisiae	Scaffold
#Sa_cerevisiae_YJM1078	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/975/645/GCA_000975645.3_Sc_YJM1078_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1083	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/975/675/GCA_000975675.2_Sc_YJM1083_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1129	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/975/705/GCA_000975705.2_Sc_YJM1129_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1133	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/695/GCA_000976695.3_Sc_YJM1133_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1190	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/725/GCA_000976725.3_Sc_YJM1190_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1199	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/755/GCA_000976755.2_Sc_YJM1199_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1202	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/785/GCA_000976785.2_Sc_YJM1202_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1208	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/815/GCA_000976815.3_Sc_YJM1208_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1242	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/845/GCA_000976845.3_Sc_YJM1242_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1244	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/875/GCA_000976875.3_Sc_YJM1244_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1248	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/905/GCA_000976905.2_Sc_YJM1248_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1250	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/935/GCA_000976935.2_Sc_YJM1250_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1252	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/965/GCA_000976965.3_Sc_YJM1252_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1273	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/995/GCA_000976995.2_Sc_YJM1273_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1304	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/025/GCA_000977025.2_Sc_YJM1304_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1307	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/055/GCA_000977055.3_Sc_YJM1307_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1311	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/085/GCA_000977085.2_Sc_YJM1311_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1326	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/115/GCA_000977115.3_Sc_YJM1326_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1332	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/145/GCA_000977145.2_Sc_YJM1332_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1336	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/175/GCA_000977175.3_Sc_YJM1336_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1338	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/205/GCA_000977205.2_Sc_YJM1338_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1341	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/235/GCA_000977235.2_Sc_YJM1341_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1342	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/265/GCA_000977265.3_Sc_YJM1342_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1355	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/295/GCA_000977295.2_Sc_YJM1355_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1356	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/325/GCA_000977325.2_Sc_YJM1356_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1381	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/355/GCA_000977355.3_Sc_YJM1381_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1383	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/385/GCA_000977385.2_Sc_YJM1383_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1385	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/415/GCA_000977415.2_Sc_YJM1385_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1386	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/445/GCA_000977445.2_Sc_YJM1386_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1387	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/475/GCA_000977475.3_Sc_YJM1387_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1388	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/505/GCA_000977505.2_Sc_YJM1388_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1389	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/535/GCA_000977535.2_Sc_YJM1389_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1399	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/565/GCA_000977565.2_Sc_YJM1399_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1400	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/595/GCA_000977595.2_Sc_YJM1400_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1401	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/625/GCA_000977625.2_Sc_YJM1401_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1402	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/655/GCA_000977655.2_Sc_YJM1402_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1415	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/685/GCA_000977685.2_Sc_YJM1415_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1417	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/715/GCA_000977715.4_Sc_YJM1417_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1418	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/745/GCA_000977745.2_Sc_YJM1418_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1419	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/775/GCA_000977775.3_Sc_YJM1419_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1433	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/805/GCA_000977805.2_Sc_YJM1433_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1434	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/835/GCA_000977835.2_Sc_YJM1434_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1439	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/865/GCA_000977865.2_Sc_YJM1439_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1443	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/895/GCA_000977895.2_Sc_YJM1443_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1444	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/925/GCA_000977925.2_Sc_YJM1444_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1447	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/955/GCA_000977955.2_Sc_YJM1447_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1450	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/985/GCA_000977985.2_Sc_YJM1450_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1460	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/978/015/GCA_000978015.2_Sc_YJM1460_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1463	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/978/045/GCA_000978045.2_Sc_YJM1463_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1477	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/978/075/GCA_000978075.3_Sc_YJM1477_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1478	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/978/105/GCA_000978105.2_Sc_YJM1478_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1479	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/978/135/GCA_000978135.2_Sc_YJM1479_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1526	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/978/165/GCA_000978165.2_Sc_YJM1526_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1527	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/978/195/GCA_000978195.2_Sc_YJM1527_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1549	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/978/225/GCA_000978225.2_Sc_YJM1549_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1573	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/978/255/GCA_000978255.2_Sc_YJM1573_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1574	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/978/285/GCA_000978285.2_Sc_YJM1574_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1592	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/978/315/GCA_000978315.2_Sc_YJM1592_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM1615	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/978/345/GCA_000978345.2_Sc_YJM1615_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM189	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/975/735/GCA_000975735.4_Sc_YJM189_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM193	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/975/765/GCA_000975765.2_Sc_YJM193_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM195	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/975/585/GCA_000975585.2_Sc_YJM195_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM244	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/975/615/GCA_000975615.2_Sc_YJM244_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM248	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/975/795/GCA_000975795.2_Sc_YJM248_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM269	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/192/515/GCA_000192515.1_Saccharomyces_cerevisiae_YJM269-2.0	Saccharomyces cerevisiae	Scaffold
#Sa_cerevisiae_YJM270	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/975/825/GCA_000975825.2_Sc_YJM270_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM271	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/975/855/GCA_000975855.3_Sc_YJM271_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM320	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/975/885/GCA_000975885.2_Sc_YJM320_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM326	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/975/915/GCA_000975915.2_Sc_YJM326_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM428	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/975/945/GCA_000975945.2_Sc_YJM428_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM450	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/975/975/GCA_000975975.3_Sc_YJM450_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM451	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/005/GCA_000976005.2_Sc_YJM451_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM453	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/035/GCA_000976035.2_Sc_YJM453_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM456	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/065/GCA_000976065.2_Sc_YJM456_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/095/GCA_000976095.2_Sc_YJM470_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM541	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/125/GCA_000976125.2_Sc_YJM541_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM554	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/155/GCA_000976155.4_Sc_YJM554_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM555	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/185/GCA_000976185.2_Sc_YJM555_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM627	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/215/GCA_000976215.2_Sc_YJM627_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM681	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/245/GCA_000976245.2_Sc_YJM681_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM682	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/275/GCA_000976275.4_Sc_YJM682_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM683	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/305/GCA_000976305.2_Sc_YJM683_v1	Saccharomyces cerevisiae	Chromosome
#Sa_cerevisiae_YJM689	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/335/GCA_000976335.2_Sc_YJM689_v1	Saccharomyces cerevisiae	Chromosome
