Lilium	Lil_superbum	Queries	NC_026787	152069	81403-108021,125387-152005	1-81402,152006-152069	108022-125386
Lilium	Lil_taliense	Queries	NC_034370	153055	82459-109001,126513-153055	1-82458	109002-126512
Lilium	Lil_tsingtauense	Queries	NC_027675	152710	82060-108575,126195-152710	1-82059	108576-126194
Lilium	Lil_washingtonianum	Queries	NC_037699	151967	81394-108004,125357-151967	1-81393	108005-125356
Paris	Paris_cronquistii	Queries	NC_033511	156896	85313-111948,130261-156896	1-85312	111949-130260
Paris	Paris_dunniana	Queries	NC_033512	157174	85293-112051,130416-157174	1-85292	112052-130415
Paris	Paris_fargesii	Queries	NC_033513	157518	84550-111878,130190-157518	1-84549	111879-130189
Paris	Paris_luquanensis	Queries	NC_033514	157594	85193-112202,130585-157594	1-85192	112203-130584
Paris	Paris_mairei	Queries	NC_033515	157079	85231-111975,130335-157079	1-85230	111976-130334
Paris	Paris_marmorata	Queries	NC_033516	156755	85032-111743,130045-156755	1-85031	111744-130044
Paris	Paris_polyphylla_var_chinensis	Queries	NC_033517	157847	85365-112518,130694-157847	1-85364	112519-130693
Paris	Paris_polyphylla_var_yunnanensis	Queries	NC_033518	156737	85035-111726,130046-156737	1-85034	111727-130045
Paris	Paris_quadrifolia	Queries	NC_033520	157907	83773-111696,129984-157907	1-83772	111697-129983
Paris	Paris_verticillata	Target	NC_024560	157379	82727-111099,129007-157379	1-82726	111100-129006
Paris	Paris_vietnamensis	Queries	NC_033519	158224	84795-112329,130690-158224	1-84794	112330-130689
Trillium	Tril_cuneatum	Target	NC_027185	156610	85958-111327,131225-156594	1-85957,156595-156610	111328-131224
Trillium	Tril_decumbens	Queries	NC_027282	158552	85412-112225,131733-158552	1-85411	112226-131732
Trillium	Tril_maculatum	Queries	NC_027738	157359	86326-111862,131812-157348	1-86325,157349-157359	111863-131811
Trillium	Tril_tschonoskii	Queries	NC_027739	156852	83982-110482,130352-156852	1-83981	110483-130351
Liriodendron	Lir_chinense	Target	NC_030504	159429	87767-114099,133097-159429	1-87766	114100-133096
Liriodendron	Lir_tulipifera	Queries	NC_008326	159886	88151-114536,133501-159886	1-88150	114537-133500
Magnolia	Magno_alba	Queries	NC_037005	160106	88138-114733,133511-160106	1-88137	114734-133510
Magnolia	Magno_aromatica	Queries	NC_037000	160062	88088-114659,133491-160062	1-88087	114660-133490
Magnolia	Magno_biondii	Queries	NC_034687	160002	88076-114641,133437-160002	1-88075	114642-133436
Magnolia	Magno_cathcartii	Queries	NC_023234	159950	88143-114651,133442-159950	1-88142	114652-133441
Magnolia	Magno_conifera	Queries	NC_037001	159973	88089-114660,133402-159973	1-88088	114661-133401
Magnolia	Magno_dandyi	Queries	NC_037004	160077	88096-114667,133506-160077	1-88095	114668-133505
Magnolia	Magno_denudata	Queries	NC_018357	160053	88102-114691,133464-160053	1-88101	114692-133463
Magnolia	Magno_duclouxii	Queries	NC_037002	160055	88119-114692,133482-160055	1-88118	114693-133481
Magnolia	Magno_glaucifolia	Queries	NC_037003	160059	88095-114675,133479-160059	1-88094	114676-133478
Magnolia	Magno_grandiflora	Target	NC_020318	159623	87758-114320,133061-159623	1-87757	114321-133060
Magnolia	Magno_insignis	Queries	NC_035657	160117	88196-114765,133548-160117	1-88195	114766-133547
Magnolia	Magno_kobus	Queries	NC_023237	159443	87485-114072,132856-159443	1-87484	114073-132855
Magnolia	Magno_kwangsiensis	Queries	NC_015892	159667	88031-114514,133184-159667	1-88030	114515-133183
Magnolia	Magno_laevifolia	Queries	NC_035956	160120	88146-114733,133533-160120	1-88145	114734-133532
Magnolia	Magno_liliifera	Queries	NC_023238	158177	88134-113784,132527-158177	1-88133	113785-132526
Magnolia	Magno_macrophylla_var_dealbata	Queries	NC_023235	160002	88089-114675,133416-160002	1-88088	114676-133415
Magnolia	Magno_odora	Queries	NC_023239	160070	88099-114684,133485-160070	1-88098	114685-133484
Magnolia	Magno_officinalis	Queries	NC_020316	160183	88211-114775,133619-160183	1-88210	114776-133618
#Magnolia	Magno_officinalis_subsp_biloba	Queries	NC_020317	160105	MULTI	MULTI	MULTI
Magnolia	Magno_pyramidata	Queries	NC_023236	160025	88044-114640,133429-160025	1-88043	114641-133428
Magnolia	Magno_salicifolia	Queries	NC_023240	160093	88144-114734,133503-160093	1-88143	114735-133502
Magnolia	Magno_sinica	Queries	NC_023241	160044	88157-114727,133474-160044	1-88156	114728-133473
Magnolia	Magno_sprengeri	Queries	NC_023242	160033	88134-114722,133445-160033	1-88133	114723-133444
Magnolia	Magno_tripetala	Queries	NC_024027	160037	88149-114720,133466-160037	1-88148	114721-133465
Magnolia	Magno_yunnanensis	Queries	NC_024545	160085	88171-114755,133501-160085	1-88170	114756-133500
#Chrysobalanus	Chrysob_icaco	Outgroup	NA	NA	NA	NA	NA
Couepia	Cou_caryophylloides	Queries	NC_030547	161887	88936-115698,135125-161887	1-88935	115699-135124
Couepia	Cou_grandiflora	Queries	NC_030548	162090	88862-115736,135216-162090	1-88861	115737-135215
Couepia	Cou_guianensis	Target	NC_024063	162125	89007-115881,135251-162125	1-89006	115882-135250
Couepia	Cou_ovalifolia	Queries	NC_030549	161926	88800-115674,135052-161926	1-88799	115675-135051
Couepia	Cou_paraensis	Queries	NC_030550	161924	88757-115625,135056-161924	1-88756	115626-135055
Couepia	Cou_polyandra	Queries	NC_030551	162045	88830-115728,135147-162045	1-88829	115729-135146
Couepia	Cou_rankiniae	Queries	NC_030552	162045	88887-115761,135171-162045	1-88886	115762-135170
Couepia	Cou_sandwithii	Queries	NC_030553	162065	88907-115781,135191-162065	1-88906	115782-135190
Couepia	Cou_subcordata	Queries	NC_030554	162019	89013-115831,135201-162019	1-89012	115832-135200
Dactyladenia	Dactyla_bellayana	Target	NC_030555	162281	88892-115717,135432-162281	1-88891	115718-135431
Dactyladenia	Dactyla_buchneri	Queries	NC_030556	162110	88786-115605,135267-162110	1-88785	115606-135266
Dactyladenia	Dactyla_floretii	Queries	NC_030557	162288	88876-115725,135439-162288	1-88875	115726-135438
Hirtella	Hir_macrosepala	Queries	NC_030561	162920	89263-116143,136040-162920	1-89262	116144-136039
Hirtella	Hir_physophora	Queries	NC_024066	162955	89259-116141,136073-162955	1-89258	116142-136072
Hirtella	Hir_racemosa	Queries	NC_024060	162891	89245-116110,136026-162891	1-89244	116111-136025
Hirtella	Hir_suffulta	Queries	NC_030562	162654	89103-115970,135787-162654	1-89102	115971-135786
Hirtella	Hir_zanzibarica	Target	NC_030563	162341	88964-115819,135486-162341	1-88963	115820-135485
Licania	Lic_alba	Queries	NC_024064	162467	88928-115827,135568-162467	1-88927	115828-135567
#Licania	Lic_canescens	Queries	NC_030566	164238	MULTI	MULTI	MULTI
Licania	Lic_glabriflora	Queries	NC_030567	162769	89117-115995,135891-162769	1-89116	115996-135890
Licania	Lic_heteromorpha	Queries	NC_024062	162833	89233-116119,135947-162833	1-89232	116120-135946
Licania	Lic_macrophylla	Queries	NC_030568	162672	89271-116074,135866-162672	1-89270	116075-135865
Licania	Lic_majuscula	Queries	NC_030569	162445	88998-115848,135589-162445	1-88997	115849-135588
Licania	Lic_membranacea	Queries	NC_030570	162201	88747-115628,135321-162201	1-88746	115629-135320
Licania	Lic_michauxii	Queries	NC_030571	162552	89054-115936,135675-162552	1-89053	115937-135674
Licania	Lic_micrantha	Queries	NC_030572	162313	88860-115739,135432-162313	1-88859	115740-135431
Licania	Lic_minutiflora	Queries	NC_030573	162318	88827-115692,135453-162318	1-88826	115693-135452
Licania	Lic_ovalifolia	Queries	NC_030574	162227	88788-115655,135351-162227	1-88787	115656-135350
Licania	Lic_sprucei	Queries	NC_024065	162228	88823-115680,135371-162228	1-88822	115681-135370
Licania	Lic_tomentosa	Target	NC_030575	162547	89059-115937,135669-162547	1-89058	115938-135668
Maranthes	Mara_gabunensis	Queries	NC_030577	162659	89466-116282,135837-162659	1-89465	116283-135836
Maranthes	Mara_glabra	Target	NC_030578	162185	89179-115913,135451-162185	1-89178	115914-135450
Maranthes	Mara_kerstingii	Queries	NC_030579	162391	89100-115983,135544-162391	1-89099	115984-135543
Parinari	Parin_campestris	Queries	NC_024067	162637	89213-116068,135782-162637	1-89212	116069-135781
Parinari	Parin_capensis	Queries	NC_030581	162487	89036-115894,135626-162487	1-89035	115895-135625
Parinari	Parin_curatellifolia	Target	NC_030582	162647	89174-116018,135803-162647	1-89173	116019-135802
Parinari	Parin_oblongifolia	Queries	NC_030583	162512	89128-115970,135666-162512	1-89127	115971-135665
Byrsonima	By_coccolobifolia	Queries	NC_037191	160329	88525-115510,133344-160329	1-88524	115511-133343
Byrsonima	By_crassifolia	Target	NC_037192	160212	88449-115423,133238-160212	1-88448	115424-133237
Passiflora	Pass_cincinnata	Queries	NC_037690	150783	86265-111941,125107-150783	1-86264	111942-125106
Passiflora	Pass_edulis	Target	NC_034285	151406	85721-111874,125253-151406	1-85720	111875-125252
#Populus	Pop_adenopoda	Queries	NC_032368	158591	MULTI	MULTI	MULTI
Populus	Pop_alba	Queries	NC_008235	156505	84619-112278,128846-156505	1-84618	112279-128845
Populus	Pop_angustifolia	Queries	NC_037413	156698	84772-112470,129000-156698	1-84771	112471-128999
Populus	Pop_balsamifera	Queries	NC_024735	157094	84923-112749,129249-157094	1-84922	112750-129248
Populus	Pop_cathayana	Queries	NC_027091	155449	83912-111436,127925-155449	1-83911	111437-127924
Populus	Pop_davidiana	Queries	NC_032717	155853	84128-111698,128283-155853	1-84127	111699-128282
Populus	Pop_euphratica	Queries	NC_024747	156766	84888-112533,129123-156766	1-84887	112534-129122
Populus	Pop_fremontii	Queries	NC_024734	157446	85455-113291,129610-157446	1-85454	113292-129609
Populus	Pop_ilicifolia	Queries	NC_031371	158017	85927-113704,130238-158017	1-85926	113705-130237
Populus	Pop_koreana	Queries	NC_037414	156800	85333-112765,129368-156800	1-85332	112766-129367
Populus	Pop_lasiocarpa	Queries	NC_036040	155783	84029-111654,128161-155783	1-84028	111655-128160
Populus	Pop_laurifolia	Queries	NC_037415	157168	85072-112778,129462-157168	1-85071	112779-129461
Populus	Pop_nigra	Target	NC_037416	155096	83673-111102,127667-155096	1-83672	111103-127666
Populus	Pop_pruinosa	Queries	NC_037417	158551	85762-113886,130427-158551	1-85761	113887-130426
Populus	Pop_qiongdaoensis	Queries	NC_031398	156074	84467-112011,128530-156074	1-84466	112012-128529
Populus	Pop_rotundifolia	Queries	NC_033876	155355	84604-111585,128392-155355	1-84603	111586-128391
Populus	Pop_simonii	Queries	NC_037418	156637	84836-112493,128980-156637	1-84835	112494-128979
Populus	Pop_szechuanica	Queries	NC_037419	156742	84844-112543,129043-156742	1-84843	112544-129042
Populus	Pop_tremula	Queries	NC_027425	156067	84378-111977,128468-156067	1-84377	111978-128467
Populus	Pop_tremula_x_Populus_alba	Queries	NC_028504	156641	84433-112564,128510-156641	1-84432	112565-128509
Populus	Pop_trichocarpa	Queries	NC_009143	157033	85130-112781,129382-157033	1-85129	112782-129381
Populus	Pop_trinervis	Queries	NC_037420	156409	84803-112354,128858-156409	1-84802	112355-128857
Populus	Pop_wilsonii	Queries	NC_037223	158080	85950-113698,130332-158080	1-85949	113699-130331
Populus	Pop_yunnanensis	Queries	NC_027092	155776	83956-111591,128141-155776	1-83955	111592-128140
Salix	Salix_arbutifolia	Target	NC_036718	155661	1-27455,43671-71125	71126-155661	27456-43670
#Salix	Salix_babylonica	Queries	NC_028350	156819	MULTI	MULTI	MULTI
Salix	Salix_chaenomeloides	Queries	NC_037422	156154	85279-112565,128868-156154	1-85278	112566-128867
Salix	Salix_hypoleuca	Queries	NC_037423	155126	83976-111433,127669-155126	1-83975	111434-127668
Salix	Salix_interior	Queries	NC_024681	156620	85981-113147,129454-156620	1-85980	113148-129453
Salix	Salix_magnifica	Queries	NC_037424	154977	83858-111315,127520-154977	1-83857	111316-127519
Salix	Salix_minjiangensis	Queries	NC_037425	155038	83926-111374,127590-155038	1-83925	111375-127589
Salix	Salix_oreinoma	Queries	NC_035743	155531	84467-111893,128105-155531	1-84466	111894-128104
Salix	Salix_paraplesia	Queries	NC_037426	155553	84341-111795,128099-155553	1-84340	111796-128098
Salix	Salix_purpurea	Queries	NC_026722	155590	1-27459,43680-71138	71139-155590	27460-43679
Salix	Salix_rehderiana	Queries	NC_037427	155051	83915-111373,127593-155051	1-83914	111374-127592
Salix	Salix_rorida	Queries	NC_037428	155144	84012-111471,127685-155144	1-84011	111472-127684
Salix	Salix_suchowensis	Queries	NC_026462	155214	1-27459,43679-71137	71138-155214	27460-43678
Salix	Salix_taoensis	Queries	NC_037429	155085	83948-111406,127627-155085	1-83947	111407-127626
Salix	Salix_tetrasperma	Queries	NC_035744	155671	84583-111981,128271-155669	1-84582,155670-155671	111982-128270
Firmiana	Fir_major	Target	NC_037242	161302	90179-115721,135760-161302	1-90178	115722-135759
Firmiana	Fir_pulcherrima	Queries	NC_036395	159556	88445-114020,133981-159556	1-88444	114021-133980
Gossypium	Gos_anomalum	Queries	NC_023213	159507	88104-113705,133905-159507	1-88103	113706-133904
Gossypium	Gos_arboreum	Queries	NC_016712	160230	88712-114328,134603-160219	1-88711,160220-160230	114329-134602
Gossypium	Gos_areysianum	Queries	NC_018112	159572	88183-113751,134004-159572	1-88182	113752-134003
Gossypium	Gos_aridum	Queries	NC_033396	160257	88721-114367,134611-160257	1-88720	114368-134610
Gossypium	Gos_armourianum	Queries	NC_033400	160068	88659-114251,134476-160068	1-88658	114252-134475
Gossypium	Gos_australe	Queries	NC_033401	159578	88224-113790,134012-159578	1-88223	113791-134011
Gossypium	Gos_barbadense	Target	NC_008641	160317	88842-114432,134727-160317	1-88841	114433-134726
Gossypium	Gos_bickii	Queries	NC_023214	159422	88074-113656,133840-159422	1-88073	113657-133839
Gossypium	Gos_capitis_viridis	Queries	NC_018111	159467	88066-113667,133866-159467	1-88065	113668-133865
Gossypium	Gos_darwinii	Queries	NC_016670	160378	88896-114498,134765-160367	1-88895,160368-160378	114499-134764
Gossypium	Gos_davidsonii	Queries	NC_033395	160072	88629-114230,134471-160072	1-88628	114231-134470
Gossypium	Gos_gossypioides	Queries	NC_017894	159959	88804-114379,134384-159959	1-88803	114380-134383
Gossypium	Gos_harknessii	Queries	NC_033333	160129	88711-114309,134531-160129	1-88710	114310-134530
Gossypium	Gos_herbaceum	Queries	NC_023215	160140	88710-114314,134536-160140	1-88709	114315-134535
Gossypium	Gos_herbaceum_subsp_africanum	Queries	NC_016692	160315	88780-114399,134685-160304	1-88779,160305-160315	114400-134684
Gossypium	Gos_hirsutum	Queries	NC_007944	160301	88807-114408,134689-160290	1-88806,160291-160301	114409-134688
Gossypium	Gos_incanum	Queries	NC_018109	159205	87880-113444,133641-159205	1-87879	113445-133640
Gossypium	Gos_klotzschianum	Queries	NC_033394	160097	88655-114258,134494-160097	1-88654	114259-134493
Gossypium	Gos_longicalyx	Queries	NC_023216	160241	88668-114315,134594-160241	1-88667	114316-134593
Gossypium	Gos_mustelinum	Queries	NC_016711	160313	88810-114419,134689-160298	1-88809,160299-160313	114420-134688
Gossypium	Gos_nelsonii	Queries	NC_033399	162316	89761-116366,135711-162316	1-89760	116367-135710
Gossypium	Gos_populifolium	Queries	NC_033398	159444	88198-113774,133868-159444	1-88197	113775-133867
Gossypium	Gos_raimondii	Queries	NC_016668	160161	88655-114305,134511-160161	1-88654	114306-134510
Gossypium	Gos_robinsonii	Queries	NC_018113	159849	88487-114066,134270-159849	1-88486	114067-134269
Gossypium	Gos_somalense	Queries	NC_018110	159539	88151-113719,133971-159539	1-88150	113720-133970
Gossypium	Gos_stocksii	Queries	NC_023217	159039	87887-113373,133553-159039	1-87886	113374-133552
Gossypium	Gos_sturtianum	Queries	NC_023218	159627	88252-113831,134048-159627	1-88251	113832-134047
Gossypium	Gos_thurberi	Queries	NC_015204	160264	88738-114365,134637-160264	1-88737	114366-134636
Gossypium	Gos_tomentosum	Queries	NC_016690	160433	88922-114536,134808-160422	1-88921,160423-160433	114537-134807
Gossypium	Gos_trilobum	Queries	NC_033397	160109	88669-114272,134506-160109	1-88668	114273-134505
Gossypium	Gos_turneri	Queries	NC_026835	159927	88414-114062,134278-159927	1-88413	114063-134277
Tilia	Til_amurensis	Queries	NC_028588	162715	91125-116721,137119-162715	1-91124	116722-137118
Tilia	Til_mandshurica	Queries	NC_028589	162796	91128-116776,137148-162796	1-91127	116777-137147
Tilia	Til_oliveri	Queries	NC_028590	162734	91096-116724,137106-162734	1-91095	116725-137105
Tilia	Til_paucicostata	Target	NC_028591	162653	91140-116706,137087-162653	1-91139	116707-137086
Aquilaria	Aq_sinensis	Target	NC_029243	159565	87293-113509,133290-159506	1-87292,159507-159565	113510-133289
Aquilaria	Aq_yunnanensis	Queries	NC_036940	174885	87509-129521,132873-174885	1-87508	129522-132872
Lagerstroemia	Lager_fauriei	Queries	NC_029808	152440	83927-109716,126651-152440	1-83926	109717-126650
Lagerstroemia	Lager_floribunda	Queries	NC_031825	152240	83968-109754,126542-152240	1-83967	109755-126541
#Lagerstroemia	Lager_guilinensis	Queries	NC_029885	152193	MULTI	MULTI	MULTI
Lagerstroemia	Lager_indica	Queries	NC_030484	152205	84047-109668,126584-152205	1-84046	109669-126583
Lagerstroemia	Lager_intermedia	Queries	NC_034662	152330	83988-109723,126595-152330	1-83987	109724-126594
Lagerstroemia	Lager_speciosa	Target	NC_031414	152476	84052-109868,126754-152476	1-84051	109869-126753
Lagerstroemia	Lager_subcostata	Queries	NC_034952	152049	83891-109515,126425-152049	1-83890	109516-126424
#Allosyncarpia	Allos_ternata	Outgroup	NA	NA	NA	NA	NA
Angophora	Ango_costata	Queries	NC_022412	160326	88770-115161,133935-160326	1-88769	115162-133934
Angophora	Ango_floribunda	Target	NC_022411	160245	88716-115107,133854-160245	1-88715	115108-133853
Corymbia	Corym_eximia	Target	NC_022409	160012	88523-114931,133604-160012	1-88522	114932-133603
Corymbia	Corym_gummifera	Queries	NC_022407	160713	88311-115913,133111-160713	1-88310	115914-133110
Corymbia	Corym_henryi	Queries	NC_028409	160095	88590-114998,133687-160095	1-88589	114999-133686
Corymbia	Corym_maculata	Queries	NC_022408	160045	88558-114966,133637-160045	1-88557	114967-133636
Corymbia	Corym_tessellaris	Queries	NC_022410	160127	88618-115026,133719-160127	1-88617	115027-133718
Corymbia	Corym_torelliana	Queries	NC_028410	159994	88495-114903,133586-159994	1-88494	114904-133585
Eucalyptus	Euc_aromaphloia	Queries	NC_022396	160149	88926-115303,133772-160149	1-88925	115304-133771
Eucalyptus	Euc_baxteri	Queries	NC_022382	160032	88927-115295,133664-160032	1-88926	115296-133663
Eucalyptus	Euc_camaldulensis	Queries	NC_022398	160164	88875-115273,133766-160164	1-88874	115274-133765
Eucalyptus	Euc_cladocalyx	Queries	NC_022394	160213	89046-115441,133818-160213	1-89045	115442-133817
Eucalyptus	Euc_cloeziana	Queries	NC_022388	160015	88868-115218,133665-160015	1-88867	115219-133664
Eucalyptus	Euc_curtisii	Queries	NC_022391	160038	88829-115209,133658-160038	1-88828	115210-133657
Eucalyptus	Euc_deglupta	Queries	NC_022399	160177	88937-115344,133770-160177	1-88936	115345-133769
Eucalyptus	Euc_delegatensis	Queries	NC_022380	159724	88470-114837,133336-159703	1-88469,159704-159724	114838-133335
Eucalyptus	Euc_diversicolor	Queries	NC_022402	160214	88995-115396,133813-160214	1-88994	115397-133812
Eucalyptus	Euc_diversifolia	Queries	NC_022383	159954	88902-115270,133586-159954	1-88901	115271-133585
Eucalyptus	Euc_elata	Queries	NC_022385	159899	88763-115130,133532-159899	1-88762	115131-133531
Eucalyptus	Euc_erythrocorys	Target	NC_022406	159742	88692-115073,133361-159742	1-88691	115074-133360
Eucalyptus	Euc_globulus_subsp_globulus	Queries	NC_008115	160286	89013-115405,133894-160286	1-89012	115406-133893
Eucalyptus	Euc_grandis	Queries	NC_014570	160137	88873-115267,133743-160137	1-88872	115268-133742
Eucalyptus	Euc_guilfoylei	Queries	NC_022405	160520	89055-115739,133836-160520	1-89054	115740-133835
Eucalyptus	Euc_marginata	Queries	NC_022390	160076	88829-115214,133691-160076	1-88828	115215-133690
Eucalyptus	Euc_melliodora	Queries	NC_022392	160386	89074-115451,134009-160386	1-89073	115452-134008
Eucalyptus	Euc_microcorys	Queries	NC_022404	160225	89052-115433,133844-160225	1-89051	115434-133843
Eucalyptus	Euc_nitens	Queries	NC_022395	160271	89006-115404,133873-160271	1-89005	115405-133872
Eucalyptus	Euc_obliqua	Queries	NC_022378	159527	88294-114661,133160-159527	1-88293	114662-133159
Eucalyptus	Euc_patens	Queries	NC_022389	160187	88903-115273,133817-160187	1-88902	115274-133816
Eucalyptus	Euc_polybractea	Queries	NC_022393	160268	88945-115341,133872-160268	1-88944	115342-133871
Eucalyptus	Euc_radiata	Queries	NC_022379	159529	88296-114663,133162-159529	1-88295	114664-133161
Eucalyptus	Euc_regnans	Queries	NC_022386	160031	88861-115222,133670-160031	1-88860	115223-133669
Eucalyptus	Euc_saligna	Queries	NC_022397	160015	89042-115315,133742-160015	1-89041	115316-133741
Eucalyptus	Euc_salmonophloia	Queries	NC_022403	160413	89174-115560,134027-160413	1-89173	115561-134026
Eucalyptus	Euc_sieberi	Queries	NC_022384	159985	88849-115216,133618-159985	1-88848	115217-133617
Eucalyptus	Euc_spathulata	Queries	NC_022400	161071	88730-116342,133459-161071	1-88729	116343-133458
Eucalyptus	Euc_torquata	Queries	NC_022401	160223	89019-115401,133841-160223	1-89018	115402-133840
Eucalyptus	Euc_umbra	Queries	NC_022387	159576	88865-114891,133550-159576	1-88864	114892-133549
Eucalyptus	Euc_verrucata	Queries	NC_022381	160109	88891-115259,133741-160109	1-88890	115260-133740
#Ludwigia	Ludw_octovalvis	Outgroup	NA	NA	NA	NA	NA
Oenothera	Oe_argillicola	Target	NC_010358	165061	88514-117286,136289-165061	1-88513	117287-136288
Oenothera	Oe_biennis	Queries	NC_010361	164807	88965-117435,136337-164807	1-88964	117436-136336
Oenothera	Oe_elata_subsp_hookeri	Queries	NC_002693	165728	89343-118025,137046-165728	1-89342	118026-137045
Oenothera	Oe_glazioviana	Queries	NC_010360	165359	89704-118079,136984-165359	1-89703	118080-136983
Oenothera	Oe_grandiflora	Queries	NC_029211	166545	89863-118686,137722-166545	1-89862	118687-137721
Oenothera	Oe_oakesiana	Queries	NC_029212	163575	87731-116157,135149-163575	1-87730	116158-135148
Oenothera	Oe_parviflora	Queries	NC_010362	163365	87733-116101,134997-163365	1-87732	116102-134996
Oenothera	Oe_villaricae	Queries	NC_030532	165779	87892-118735,134936-165779	1-87891	118736-134935
Barclaya	Barc_kunstleri	Queries	NC_037718	160051	90027-115376,134702-160051	1-90026	115377-134701
Barclaya	Barc_longifolia	Target	NC_035633	158360	88718-113947,133131-158360	1-88717	113948-133130
Nuphar	Nu_advena	Queries	NC_008788	160866	90380-116214,135032-160866	1-90379	116215-135031
Nuphar	Nu_longifolia	Queries	NC_037843	160858	90376-116211,135023-160858	1-90375	116212-135022
Nuphar	Nu_pumila	Target	NC_037844	160737	90611-116241,135107-160737	1-90610	116242-135106
Nymphaea	Ny_alba	Target	NC_006050	159930	90015-115191,134754-159930	1-90014	115192-134753
Nymphaea	Ny_ampla	Queries	NC_035680	159881	89952-115128,134703-159879	1-89951,159880-159881	115129-134702
Nymphaea	Ny_jamesoniana	Queries	NC_031826	158830	89251-114360,133721-158830	1-89250	114361-133720
Nymphaea	Ny_mexicana	Queries	NC_024542	159962	90020-115224,134758-159962	1-90019	115225-134757
Aristolochia	Aristo_contorta	Queries	NC_036152	160576	89782-115243,135115-160576	1-89781	115244-135114
Aristolochia	Aristo_debilis	Target	NC_036153	159793	89610-114784,134619-159793	1-89609	114785-134618
#Asarum	Asa_minus	Queries	NC_037503	15553	NONE	NONE	NONE
#Asarum	Asa_sieboldii	Target	NC_037190	193356	NONE	NONE	NONE
Piper	Piper_auritum	Queries	NC_034697	159909	87596-114621,132881-159906	1-87595,159907-159909	114622-132880
Piper	Piper_cenocladum	Queries	NC_008457	160624	87669-114711,133582-160624	1-87668	114712-133581
Piper	Piper_kadsura	Queries	NC_027941	161486	89100-116176,134410-161486	1-89099	116177-134409
Piper	Piper_nigrum	Target	NC_034692	161523	89117-116192,134448-161523	1-89116	116193-134447
#Carex	Carex_neurocarpa	Queries	NC_036037	181397	MULTI	MULTI	MULTI
#Carex	Carex_siderosticta	Target	NC_027250	195251	MULTI	MULTI	MULTI
Aegilops	Aeg_bicornis	Target	NC_024831	136861	81003-102544,115320-136861	1-81002	102545-115319
#Aegilops	Aeg_cylindrica	Queries	NC_023096	113490	NONE	NONE	NONE
#Aegilops	Aeg_geniculata	Queries	NC_023097	113893	NONE	NONE	NONE
Aegilops	Aeg_kotschyi	Queries	NC_024832	136868	81009-102550,115327-136868	1-81008	102551-115326
Aegilops	Aeg_longissima	Queries	NC_024830	136875	81014-102555,115334-136875	1-81013	102556-115333
Aegilops	Aeg_searsii	Queries	NC_024815	136863	80997-102538,115322-136863	1-80996	102539-115321
Aegilops	Aeg_sharonensis	Queries	NC_024816	136867	81009-102550,115326-136867	1-81008	102551-115325
#Aegilops	Aeg_speltoides	Queries	NC_022135	113536	NONE	NONE	NONE
#Aegilops	Aeg_tauschii	Queries	NC_022133	114112	NONE	NONE	NONE
Agrostis	Agrostis_gigantea	Queries	NC_037162	136705	80605-102270,115040-136705	1-80604	102271-115039
Agrostis	Agrostis_stolonifera	Target	NC_008591	136584	81613-102728,115469-136584	1-81612	102729-115468
Alloeochaete	Alloe_namuliensis	Target	NC_035517	139190	81421-104182,116429-139190	1-81420	104183-116428
Alloeochaete	Alloe_oreogena	Queries	NC_035518	136079	80954-102351,114682-136079	1-80953	102352-114681
Alloeochaete	Alloe_uluguruensis	Queries	NC_035519	139395	81521-104281,116635-139395	1-81520	104282-116634
Alloteropsis	Allote_angusta	Queries	NC_027951	140709	81694-104836,117567-140709	1-81693	104837-117566
Alloteropsis	Allote_cimicina	Queries	NC_027952	139317	81758-104208,116874-139311	1-81757,139312-139317	104209-116873
Alloteropsis	Allote_paniculata	Queries	NC_032078	139586	82059-104536,117154-139580	1-82058,139581-139586	104537-117153
Alloteropsis	Allote_semialata	Target	NC_027824	138209	81960-103771,116392-138203	1-81959,138204-138209	103772-116391
Ampelocalamus	Ampeloc_actinotrichus	Target	NC_036815	139774	83277-105097,117954-139774	1-83276	105098-117953
Ampelocalamus	Ampeloc_calcareus	Queries	NC_024731	139689	83437-105236,117890-139689	1-83436	105237-117889
Ampelocalamus	Ampeloc_naibunensis	Queries	NC_030767	139860	83381-105202,118036-139857	1-83380,139858-139860	105203-118035
Amphipogon	Amphip_caricinus	Target	NC_035520	135994	81103-102228,114869-135994	1-81102	102229-114868
Amphipogon	Amphip_turbinatus	Queries	NC_035521	135638	80604-101741,114501-135638	1-80603	101742-114500
Andropogon	Androp_abyssinicus	Queries	NC_035030	138738	80818-103493,116063-138738	1-80817	103494-116062
Andropogon	Androp_burmanicus	Queries	NC_035038	140898	82820-105605,118113-140898	1-82819	105606-118112
Andropogon	Androp_chinensis	Queries	NC_035012	138817	80979-103619,116177-138817	1-80978	103620-116176
Andropogon	Androp_distachyos	Target	NC_035041	139098	81121-103825,116394-139098	1-81120	103826-116393
Andropogon	Androp_fastigiatus	Queries	NC_035010	138658	80669-103380,115947-138658	1-80668	103381-115946
Anthoxanthum	Antho_nitens	Queries	NC_027475	136395	80646-102287,114754-136395	1-80645	102288-114753
Anthoxanthum	Antho_odoratum	Target	NC_027467	135551	79627-101287,113891-135551	1-79626	101288-113890
Aristida	Aristi_purpurea	Target	NC_025228	138423	80438-103184,115677-138423	1-80437	103185-115676
Aristida	Aristi_rufescens	Queries	NC_036130	137659	79719-102437,114941-137659	1-79718	102438-114940
